If A is -171, 59, 36, 76, then B is 26, 10.
If A is -57, 173, -60, -57, then B is 24, 0.
If A is 173, -56, -59, -59, then B is 10, 0.
If A is -54, -64, -55, 173, then B is 30, 8.
If A is -100, 124, 72, -97, then B is 0, 22.
If A is -61, 173, -58, -55, then B is 0, 17.
If A is -92, 151, -89, 30, then B is 0, 18.
If A is -58, 173, -58, -58, then B is 19, 0.
If A is 173, -67, -51, -56, then B is 4, 5.
If A is 137, 49, -119, -67, then B is 14, 0.
If A is 24, -116, -58, 150, then B is 23, 12.
If A is -19, -34, -109, 163, then B is 9, 24.
If A is -52, 172, -77, -44, then B is 20, 0.
If A is 119, -102, -96, 80, then B is 8, 7.
If A is 70, -32, -148, 110, then B is 5, 2.
If A is -70, -77, 169, -22, then B is 28, 10.
If A is -166, 38, 102, 26, then B is 0, 19.
If A is -58, -57, -58, 173, then B is 19, 7.
If A is -64, 172, -42, -66, then B is 19, 0.
If A is -112, -68, 33, 147, then B is 0, 18.
If A is 56, -92, -99, 136, then B is 15, 5.
If A is 172, -71, -60, -42, then B is 28, 12.
If A is -76, -4, -85, 164, then B is 0, 19.
If A is 172, -36, -68, -67, then B is 7, 20.
If A is -24, -74, 170, -72, then B is 19, 0.
If A is -27, 169, -86, -57, then B is 18, 0.
If A is -1, 72, 91, -162, then B is 24, 0.
If A is 130, -102, -93, 64, then B is 15, 4.
If A is 173, -53, -52, -68, then B is 19, 0.
If A is 173, -57, -68, -48, then B is 13, 12.
If A is 79, 72, -168, 18, then B is 18, 27.
If A is 80, 115, -122, -73, then B is 23, 6.
If A is -63, 172, -73, -36, then B is 0, 18.
If A is -63, 173, -55, -55, then B is 28, 29.
If A is -76, -26, -68, 170, then B is 0, 20.
If A is -88, -96, 37, 147, then B is 13, 7.
If A is 153, -111, -61, 19, then B is 13, 17.
If A is -49, 173, -67, -57, then B is 0, 16.
If A is -78, 6, -89, 161, then B is 7, 7.
If A is 118, -101, -97, 80, then B is 15, 13.
If A is 143, 39, -120, -62, then B is 18, 0.
If A is -71, -56, -46, 173, then B is 25, 7.
If A is -75, -98, 156, 17, then B is 22, 0.
If A is -89, 151, -92, 30, then B is 0, 24.
If A is 88, -169, 57, 24, then B is 7, 25.
If A is 43, -142, -31, 130, then B is 15, 20.
If A is -62, 173, -67, -43, then B is 0, 14.
If A is -96, -31, 168, -41, then B is 0, 20.
If A is -153, -3, 32, 124, then B is 0, 24.
If A is -53, -67, 173, -53, then B is 21, 0.
If A is 173, -56, -58, -59, then B is 11, 0.
If A is -58, -58, 173, -58, then B is 0, 22.
If A is 52, -93, 138, -97, then B is 40, 20.
If A is 29, 151, -89, -92, then B is 14, 0.
If A is -60, -53, -60, 173, then B is 0, 12.
If A is -42, -66, 172, -65, then B is 19, 0.
If A is -87, -64, -17, 168, then B is 20, 5.
If A is -146, 28, 133, -16, then B is 0, 24.
If A is -70, -13, -84, 167, then B is 18, 19.
If A is -58, 172, -39, -75, then B is 0, 24.
If A is -92, 35, 148, -91, then B is 0, 26.
If A is -57, -58, -58, 173, then B is 25, 6.
If A is -48, -40, 171, -82, then B is 27, 0.
If A is -130, -65, 102, 93, then B is 0, 17.
If A is -58, 173, -58, -58, then B is 21, 0.
If A is 173, -46, -64, -63, then B is 16, 0.
If A is 173, -52, -60, -60, then B is 8, 5.
If A is 141, 46, -109, -78, then B is 7, 18.
If A is -137, 97, -54, 94, then B is 0, 18.
If A is 173, -51, -69, -52, then B is 6, 29.
If A is -65, -43, -65, 173, then B is 12, 4.
If A is -78, -47, 172, -46, then B is 0, 17.
If A is -65, 171, -77, -29, then B is 0, 23.
If A is 68, -169, 20, 80, then B is 23, 11.
If A is 5, 161, -76, -90, then B is 20, 0.
If A is -21, -106, -37, 164, then B is 11, 18.
If A is -12, -76, 167, -79, then B is 16, 0.
If A is 153, -89, 26, -90, then B is 15, 0.
If A is -59, -58, 173, -57, then B is 0, 20.
If A is -58, 173, -58, -58, then B is 24, 0.
If A is -56, -32, -82, 170, then B is 28, 9.
If A is -73, 170, -73, -24, then B is 0, 16.
If A is -80, 167, -74, -14, then B is 10, 6.
If A is -21, -73, -75, 169, then B is 27, 12.
If A is -76, 168, -18, -74, then B is 26, 0.
If A is -49, 173, -62, -62, then B is 0, 17.
If A is 165, -13, -100, -52, then B is 19, 13.
If A is -88, -87, 18, 156, then B is 55, 9.
If A is -63, -61, -49, 173, then B is 0, 14.
If A is -63, -61, -49, 173, then B is 29, 16.
If A is -103, 122, 75, -94, then B is 24, 0.
If A is -58, -57, -59, 173, then B is 24, 12.
If A is -57, -58, 173, -58, then B is 0, 21.
If A is -86, -80, 162, 4, then B is 0, 21.
If A is -55, -60, -59, 173, then B is 6, 6.
If A is -59, 173, -59, -55, then B is 0, 16.
If A is -38, -48, 171, -85, then B is 26, 21.
If A is -75, -18, -75, 169, then B is 71, 10.
If A is -38, -74, -59, 172, then B is 19, 7.
If A is -108, 96, 104, -92, then B is 0, 20.
If A is -61, -62, 173, -49, then B is 0, 17.
If A is -66, -19, 168, -84, then B is 20, 0.
If A is 1, -153, 126, 26, then B is 7, 20.
If A is -68, 91, -127, 104, then B is 0, 18.
If A is 158, -97, -74, 13, then B is 22, 0.
If A is -98, -94, 56, 136, then B is 0, 12.
If A is 117, -89, -109, 81, then B is 4, 12.
If A is 63, -109, 131, -84, then B is 21, 0.
If A is 170, -78, -27, -65, then B is 19, 0.
If A is 17, 156, -102, -71, then B is 22, 0.
If A is 171, -47, -83, -41, then B is 9, 29.
If A is 21, -96, -80, 155, then B is 17, 8.
If A is -58, -55, -60, 173, then B is 6, 8.
If A is 31, -80, -101, 150, then B is 18, 18.
If A is 46, 54, -172, 72, then B is 27, 20.
If A is 173, -57, -58, -58, then B is 13, 16.
If A is -67, 173, -55, -51, then B is 0, 22.
If A is 173, -62, -60, -51, then B is 8, 12.
If A is -53, -60, -60, 173, then B is 3, 7.
If A is -164, 84, 78, 3, then B is 0, 18.
If A is -19, 169, -78, -71, then B is 20, 0.
If A is -59, 173, -54, -60, then B is 15, 0.
If A is -138, 143, 14, -19, then B is 9, 15.
If A is -96, -6, 164, -62, then B is 0, 21.
If A is -86, 121, -111, 76, then B is 7, 11.
If A is 137, -98, 54, -94, then B is 22, 0.
If A is -75, 131, 61, -117, then B is 26, 0.
If A is -32, 171, -67, -72, then B is 12, 0.
If A is -59, 173, -55, -59, then B is 34, 0.
If A is 47, -173, 61, 65, then B is 11, 25.
If A is 29, -129, -43, 143, then B is 29, 18.
If A is 15, -133, -28, 146, then B is 7, 7.
If A is -60, -53, 173, -60, then B is 0, 28.
If A is -26, -64, 170, -80, then B is 20, 0.
If A is -79, 167, -11, -76, then B is 0, 20.
If A is -113, 130, 62, -79, then B is 24, 0.
If A is 113, -94, -105, 86, then B is 17, 5.
If A is -53, 173, -60, -60, then B is 17, 0.
If A is -41, 172, -71, -61, then B is 19, 0.
If A is -59, -58, 173, -56, then B is 0, 24.
If A is -79, 12, -92, 159, then B is 0, 15.
If A is -73, 164, -4, -88, then B is 10, 23.
If A is 146, 38, -88, -97, then B is 20, 31.
If A is -83, -69, 168, -16, then B is 0, 15.
If A is 151, 22, -57, -116, then B is 35, 9.
If A is -69, -57, 173, -47, then B is 16, 0.
If A is 160, -97, -71, 8, then B is 9, 15.
If A is -141, -39, 56, 125, then B is 11, 26.
If A is -63, -58, -53, 173, then B is 47, 8.
If A is 172, -67, -63, -42, then B is 15, 0.
If A is -59, -56, 173, -58, then B is 23, 0.
If A is -58, -60, -55, 173, then B is 26, 7.
If A is 44, 33, 92, -169, then B is 12, 11.
If A is -60, 173, -61, -52, then B is 0, 19.
If A is 168, -77, -75, -16, then B is 14, 21.
If A is 6, -3, -143, 139, then B is 18, 0.
If A is -38, -77, -57, 171, then B is 10, 19.
If A is -57, -75, -40, 172, then B is 15, 8.
If A is -56, -53, 173, -65, then B is 0, 22.
If A is 147, -70, 34, -111, then B is 15, 10.
If A is 149, -35, -128, 14, then B is 9, 7.
If A is -72, -70, -28, 170, then B is 18, 13.
If A is 173, -65, -45, -63, then B is 6, 2.
If A is -53, -59, 173, -61, then B is 26, 0.
If A is -58, -57, 173, -58, then B is 0, 34.
If A is -97, 15, -75, 157, then B is 0, 14.
If A is 56, -37, 124, -142, then B is 24, 0.
If A is 173, -55, -61, -57, then B is 10, 0.
If A is 130, -102, -93, 65, then B is 0, 19.
If A is -103, 128, 67, -92, then B is 17, 0.
If A is 172, -67, -39, -66, then B is 13, 0.
If A is -59, -29, -83, 170, then B is 18, 11.
If A is -93, 131, -101, 64, then B is 0, 12.
If A is 168, -88, -61, -20, then B is 15, 11.
If A is -89, 151, 29, -91, then B is 0, 25.
If A is -13, 166, -57, -96, then B is 0, 16.
If A is -43, 172, -68, -61, then B is 17, 0.
If A is 173, -43, -64, -65, then B is 20, 0.
If A is 173, -59, -59, -56, then B is 14, 7.
If A is 172, -47, -48, -77, then B is 15, 0.
If A is -94, -104, 81, 117, then B is 0, 20.
If A is 169, -90, -32, -48, then B is 21, 0.
If A is -55, 169, -27, -87, then B is 17, 0.
If A is -1, 77, 87, -163, then B is 15, 0.
If A is -87, 170, -51, -32, then B is 23, 0.
If A is -79, 164, -82, -4, then B is 0, 18.
If A is -49, 173, -60, -64, then B is 17, 0.
If A is -22, 167, -94, -51, then B is 11, 30.
If A is 162, -97, 1, -65, then B is 5, 8.
If A is -16, -73, 168, -79, then B is 17, 0.
If A is -68, -51, 173, -54, then B is 0, 23.
If A is -57, -64, 173, -52, then B is 0, 23.
If A is 163, -56, -102, -6, then B is 4, 9.
If A is -58, -58, 173, -58, then B is 0, 21.
If A is -31, -59, -81, 170, then B is 0, 24.
If A is -55, 164, -100, -9, then B is 22, 0.
If A is -75, -73, 169, -22, then B is 24, 9.
If A is -58, -60, 173, -55, then B is 0, 18.
If A is -50, -117, 154, 13, then B is 9, 31.
If A is 155, -89, 21, -87, then B is 17, 17.
If A is -88, -57, 169, -24, then B is 0, 22.
If A is -115, 160, -22, -23, then B is 26, 0.
If A is 171, -70, -67, -34, then B is 17, 7.
If A is -58, -58, 173, -58, then B is 0, 27.
If A is -71, -67, 171, -34, then B is 23, 0.
If A is 142, 45, -78, -109, then B is 19, 0.
If A is -55, 75, -135, 115, then B is 7, 4.
If A is -54, -16, 166, -96, then B is 17, 28.
If A is -59, -55, 173, -59, then B is 0, 27.
If A is 169, -19, -78, -71, then B is 14, 0.
If A is 34, -90, -93, 149, then B is 8, 17.
If A is 137, 29, -141, -25, then B is 13, 0.
If A is -61, 162, -100, 0, then B is 0, 21.
If A is 152, 23, -65, -110, then B is 15, 0.
If A is -106, 143, -80, 43, then B is 0, 16.
If A is 0, -82, -82, 163, then B is 9, 13.
If A is -65, 173, -53, -55, then B is 26, 0.
If A is -59, 173, -51, -63, then B is 21, 0.
If A is 168, -81, -70, -17, then B is 5, 5.
If A is -89, -88, 22, 155, then B is 12, 7.
If A is -56, 65, 123, -132, then B is 0, 19.
If A is -86, -82, 6, 161, then B is 0, 17.
If A is -76, -74, 169, -20, then B is 19, 0.
If A is 137, -95, 54, -96, then B is 12, 0.
If A is 173, -58, -58, -57, then B is 11, 19.
If A is 173, -59, -60, -54, then B is 8, 7.
If A is 36, -85, -99, 148, then B is 35, 12.
If A is -42, 172, -62, -68, then B is 0, 16.
If A is -67, 167, -13, -87, then B is 20, 0.
If A is -81, -21, -67, 169, then B is 0, 17.
If A is -150, -15, 125, 40, then B is 0, 16.
If A is -35, 28, 141, -134, then B is 20, 0.
If A is -56, 173, -59, -58, then B is 15, 0.
If A is -143, 129, 44, -30, then B is 0, 15.
If A is -58, 173, -58, -58, then B is 0, 20.
If A is -71, -29, -71, 171, then B is 0, 11.
If A is -45, -142, 101, 86, then B is 23, 0.
If A is 19, 156, -95, -80, then B is 11, 0.
If A is -50, 173, -58, -65, then B is 27, 0.
If A is -78, -16, -73, 168, then B is 0, 16.
If A is -75, -28, -67, 171, then B is 0, 15.
If A is 162, -86, 5, -80, then B is 16, 0.
If A is -59, -59, 173, -56, then B is 0, 22.
If A is -55, -59, 173, -59, then B is 19, 0.
If A is -66, 172, -42, -65, then B is 16, 0.
If A is -59, -60, -54, 173, then B is 0, 12.
If A is -107, -91, 115, 83, then B is 0, 17.
If A is 166, -8, -77, -80, then B is 5, 11.
If A is -93, -104, 123, 74, then B is 0, 13.
If A is -58, -57, -59, 173, then B is 0, 14.
If A is 173, -57, -58, -58, then B is 11, 0.
If A is -60, 173, -58, -56, then B is 10, 12.
If A is 150, -98, 31, -83, then B is 18, 0.
If A is -165, 95, 8, 61, then B is 24, 0.
If A is -99, 158, -72, 13, then B is 0, 25.
If A is 42, -135, -42, 135, then B is 18, 10.
If A is -61, 173, -55, -57, then B is 24, 0.
If A is 173, -59, -58, -56, then B is 14, 0.
If A is 46, 70, 57, -173, then B is 22, 17.
If A is 173, -57, -61, -55, then B is 15, 13.
If A is -83, 9, -86, 160, then B is 0, 11.
If A is -46, -61, -66, 173, then B is 11, 21.
If A is -56, 173, -59, -58, then B is 22, 0.
If A is -40, -85, 171, -45, then B is 17, 10.
If A is -18, -75, 168, -75, then B is 18, 0.
If A is -46, -65, -62, 173, then B is 18, 7.
If A is 15, -52, 153, -117, then B is 27, 0.
If A is -84, 54, -106, 137, then B is 0, 21.
If A is -60, 173, -59, -55, then B is 0, 21.
If A is -51, -53, 173, -69, then B is 24, 0.
If A is 24, -101, 153, -76, then B is 23, 0.
If A is -122, -62, 45, 139, then B is 62, 17.
If A is -41, -50, -80, 171, then B is 13, 4.
If A is 63, 90, 13, -166, then B is 16, 0.
If A is 173, -59, -56, -59, then B is 6, 9.
If A is 5, 53, 104, -162, then B is 11, 10.
If A is 170, -66, -28, -76, then B is 17, 0.
If A is -68, -5, 164, -91, then B is 24, 0.
If A is 14, -89, 158, -83, then B is 17, 0.
If A is 154, -91, 23, -86, then B is 15, 8.
If A is -53, 0, -107, 160, then B is 17, 8.
If A is 7, 1, -145, 137, then B is 10, 6.
If A is -51, 172, -48, -74, then B is 0, 24.
If A is -47, 173, -62, -64, then B is 17, 0.
If A is -51, -129, 138, 41, then B is 7, 8.
If A is -79, -105, 147, 36, then B is 14, 16.
If A is -70, -61, -42, 172, then B is 15, 6.
If A is -58, -57, 173, -58, then B is 0, 27.
If A is -58, -58, -58, 173, then B is 9, 6.
If A is -82, -11, 167, -74, then B is 0, 28.
If A is -101, -97, 79, 119, then B is 50, 16.
If A is 171, -45, -45, -81, then B is 14, 0.
If A is -62, -62, -49, 173, then B is 0, 11.
If A is 33, -93, 149, -90, then B is 18, 0.
If A is -58, -57, 173, -58, then B is 0, 25.
If A is -51, -44, 172, -78, then B is 0, 18.
If A is 11, 159, -86, -84, then B is 14, 0.
If A is -61, -50, 173, -62, then B is 0, 22.
If A is 154, -90, 24, -87, then B is 11, 0.
If A is -127, 60, -61, 129, then B is 0, 17.
If A is 158, -86, 15, -86, then B is 12, 0.
If A is -65, 173, -57, -51, then B is 0, 21.
If A is -53, 173, -59, -61, then B is 16, 27.
If A is 155, -94, 21, -82, then B is 13, 11.
If A is -83, -1, 164, -80, then B is 0, 22.
If A is 168, -16, -67, -85, then B is 24, 0.
If A is 8, -82, 160, -87, then B is 16, 0.
If A is -68, 173, -49, -56, then B is 9, 19.
If A is -56, -61, 173, -56, then B is 11, 15.
If A is 172, -38, -73, -61, then B is 6, 17.
If A is -94, -58, 166, -14, then B is 23, 7.
If A is -61, -52, 173, -60, then B is 0, 19.
If A is -19, 166, -50, -98, then B is 15, 0.
If A is -64, 172, -70, -38, then B is 0, 22.
If A is -105, -13, -45, 164, then B is 0, 15.
If A is 172, -71, -59, -42, then B is 0, 23.
If A is -59, -67, -46, 173, then B is 0, 14.
If A is -84, 0, -79, 163, then B is 0, 16.
If A is -78, 167, -77, -12, then B is 0, 19.
If A is -69, -32, -70, 171, then B is 3, 11.
If A is -58, -57, -58, 173, then B is 35, 9.
If A is -67, -47, 173, -58, then B is 12, 9.
If A is -48, -63, 173, -61, then B is 20, 0.
If A is -95, 157, -78, 16, then B is 7, 14.
If A is 153, 26, -88, -90, then B is 16, 0.
If A is -6, -87, -72, 165, then B is 15, 0.
If A is -122, -70, 128, 64, then B is 0, 15.
If A is 80, -100, 118, -99, then B is 13, 0.
If A is -25, 170, -75, -70, then B is 17, 0.
If A is -58, -58, 173, -57, then B is 0, 18.
If A is -137, 74, -51, 115, then B is 0, 17.
If A is 173, -57, -58, -58, then B is 15, 0.
If A is -112, -80, 57, 134, then B is 0, 18.
If A is 85, -170, 54, 30, then B is 16, 29.
If A is -75, 165, -84, -7, then B is 16, 15.
If A is -97, -93, 48, 141, then B is 30, 9.
If A is -68, -36, -68, 172, then B is 0, 14.
If A is -60, -72, -40, 172, then B is 22, 12.
If A is 173, -58, -58, -57, then B is 8, 25.
If A is -76, 166, -82, -8, then B is 15, 0.
If A is 173, -61, -51, -61, then B is 10, 0.
If A is -113, 144, -70, 40, then B is 0, 16.
If A is -24, -109, 163, -31, then B is 18, 11.
If A is -102, -98, 95, 105, then B is 0, 19.
If A is 103, -85, 96, -114, then B is 21, 0.
If A is -58, -58, -58, 173, then B is 14, 7.
If A is -54, -62, 173, -57, then B is 0, 21.
If A is 167, -99, -35, -33, then B is 6, 5.
If A is -52, -73, 172, -48, then B is 0, 22.
If A is -66, -30, -75, 171, then B is 21, 0.
If A is 172, -70, -44, -58, then B is 6, 30.
If A is 173, -63, -64, -46, then B is 15, 18.
If A is -95, 73, 123, -102, then B is 0, 25.
If A is -56, -59, -58, 173, then B is 9, 9.
If A is -30, 140, -137, 27, then B is 12, 24.
If A is -63, -63, 173, -47, then B is 0, 20.
If A is -65, 173, -50, -58, then B is 0, 19.
If A is 160, -112, -7, -41, then B is 17, 19.
If A is -53, -104, -5, 162, then B is 12, 5.
If A is -60, 173, -55, -58, then B is 24, 0.
If A is 166, -9, -87, -70, then B is 25, 31.
If A is -116, -65, 36, 145, then B is 0, 24.
If A is -92, -31, -46, 169, then B is 25, 8.
If A is -58, -58, -57, 173, then B is 0, 13.
If A is -64, -58, -52, 173, then B is 0, 13.
If A is -49, -39, -82, 171, then B is 12, 20.
If A is 13, -55, -113, 155, then B is 27, 16.
If A is 173, -58, -60, -55, then B is 6, 19.
If A is 140, -82, 48, -106, then B is 8, 25.
If A is 173, -44, -67, -61, then B is 12, 0.
If A is 173, -62, -47, -64, then B is 18, 28.
If A is -56, -45, -72, 172, then B is 28, 8.
If A is 173, -61, -50, -62, then B is 13, 0.
If A is -45, 173, -62, -66, then B is 0, 23.
If A is -27, -45, -96, 167, then B is 6, 6.
If A is -58, -57, 173, -58, then B is 0, 25.
If A is -106, -25, 164, -34, then B is 26, 26.
If A is -67, 172, -38, -67, then B is 30, 0.
If A is -111, -78, 137, 52, then B is 0, 23.
If A is -88, -4, 164, -73, then B is 23, 0.
If A is 173, -58, -58, -57, then B is 5, 9.
If A is 152, 7, -126, -33, then B is 15, 10.
If A is -57, 173, -57, -59, then B is 22, 0.
If A is -28, -70, -73, 170, then B is 0, 24.
If A is 120, -103, 78, -95, then B is 13, 0.
If A is -66, -63, 173, -43, then B is 0, 15.
If A is -83, -43, -45, 171, then B is 0, 26.
If A is 43, -164, 17, 105, then B is 13, 10.
If A is 167, -44, -98, -26, then B is 9, 6.
If A is -88, 27, 152, -91, then B is 0, 27.
If A is -41, -74, -58, 172, then B is 8, 24.
If A is -117, 52, -71, 136, then B is 24, 0.
If A is -4, 162, -53, -104, then B is 18, 0.
If A is 172, -70, -44, -58, then B is 16, 0.
If A is -58, -58, -58, 173, then B is 0, 8.
If A is -98, -20, -48, 166, then B is 0, 14.
If A is -42, 172, -64, -66, then B is 0, 23.
If A is 169, -23, -73, -74, then B is 13, 0.
If A is -59, 173, -57, -57, then B is 23, 0.
If A is -83, -86, 160, 8, then B is 0, 16.
If A is -59, -58, -57, 173, then B is 0, 12.
If A is 173, -59, -55, -59, then B is 14, 0.
If A is 12, -78, 159, -93, then B is 17, 0.
If A is 38, -103, 146, -81, then B is 4, 16.
If A is -62, 173, -57, -54, then B is 23, 0.
If A is 173, -58, -58, -57, then B is 6, 23.
If A is -66, 172, -68, -37, then B is 0, 13.
If A is 173, -48, -58, -67, then B is 12, 27.
If A is 163, 2, -85, -79, then B is 16, 0.
If A is -155, 68, 105, -18, then B is 28, 0.
If A is 132, 61, -87, -107, then B is 10, 13.
If A is -96, 109, -103, 90, then B is 0, 14.
If A is -63, 173, -58, -52, then B is 12, 34.
If A is -56, -58, -59, 173, then B is 13, 9.
If A is -79, 172, -44, -48, then B is 0, 19.
If A is -70, 172, -60, -42, then B is 11, 29.
If A is -81, -52, 171, -39, then B is 0, 21.
If A is -81, 4, -85, 162, then B is 0, 18.
If A is -68, -28, 170, -75, then B is 22, 0.
If A is 54, -2, 107, -160, then B is 30, 11.
If A is -36, 172, -65, -71, then B is 17, 21.
If A is -62, -62, -48, 173, then B is 0, 11.
If A is -59, 173, -62, -52, then B is 25, 0.
If A is -20, -2, 151, -129, then B is 19, 16.
If A is -68, 164, -4, -92, then B is 19, 0.
If A is 42, -93, 144, -93, then B is 14, 0.
If A is -100, 114, -99, 85, then B is 0, 10.
If A is -89, -47, -34, 170, then B is 0, 16.
If A is 173, -50, -57, -66, then B is 10, 11.
If A is 6, -77, 161, -89, then B is 17, 0.
If A is 159, -71, 9, -97, then B is 16, 12.
If A is 165, -14, -51, -100, then B is 22, 0.
If A is -65, -47, -62, 173, then B is 0, 14.
If A is -25, 167, -96, -46, then B is 0, 19.
If A is -4, 165, -86, -74, then B is 26, 0.
If A is -68, -18, -83, 168, then B is 8, 6.
If A is -69, 173, -56, -48, then B is 0, 25.
If A is -50, 173, -71, -51, then B is 0, 17.
If A is 171, -54, -83, -34, then B is 15, 0.
If A is -28, 170, -77, -65, then B is 14, 17.
If A is -96, 147, 37, -88, then B is 22, 0.
If A is -51, 173, -64, -58, then B is 0, 11.
If A is 172, -43, -68, -61, then B is 16, 0.
If A is -98, -35, 167, -34, then B is 14, 11.
If A is -51, -67, 173, -55, then B is 14, 0.
